URL,Size (Bytes),# of Outlinks,Content Type
https://www.usatoday.com/story/news/politics/2019/06/03/congress-passes-disaster-aid-after-trump-spat-puerto-rico/1331924001/,118758,139,text/html
https://www.usatoday.com/staff/2647383001/josh-peter/?page=2,174077,110,text/html
https://www.usatoday.com/story/news/nation/2013/10/12/in-law-murder-for-hire/2973879/,104569,132,text/html
https://www.usatoday.com/videos/life/people/2013/10/25/3186167/,151095,106,text/html
https://www.usatoday.com/story/life/tv/2013/05/16/mel-brooks-pbs-documentary/2159513/,116277,134,text/html
https://www.usatoday.com/story/sports/nfl/columnist/bell/2017/02/11/donald-trump-president-tom-brady-bill-belichick-super-bowl-new-england-patriots-white-house/97800934/,129038,133,text/html
https://www.usatoday.com/sports/tennis/results/2020/mens-tennis/1386/,391624,282,text/html
https://www.usatoday.com/videos/money/business/2013/10/24/3182479/,150583,106,text/html
https://www.usatoday.com/staff/2647485001/josh-hafner/,174770,108,text/html
https://www.usatoday.com/story/money/personalfinance/2017/01/23/five-things-early-tax-filers-need-know/96941142/,129232,143,text/html
https://www.usatoday.com/story/sports/mlb/2013/10/12/cardinals-michael-wacha-dominant-in-game-2-of-nlcs/2973939/,111297,133,text/html
https://www.usatoday.com/story/sports/motor/2020/02/19/michael-andretti-says-fernando-alonso-has-found-team-indy-500/4811926002/,118266,138,text/html
https://www.usatoday.com/sitemap/2014/september/12/,195900,310,text/html
https://www.usatoday.com/videos/news/politics/2013/03/07/1969849/,151646,106,text/html
https://www.usatoday.com/story/money/food/2018/05/15/the-drunkest-and-driest-cities-in-america/34901003/,173490,143,text/html
https://www.usatoday.com/sports/tennis/schedule/2019/mens-tennis/,381546,334,text/html
https://www.usatoday.com/story/sports/nba/kings/2013/05/17/sacramento-sale-vivek-ranadive-maloof-family/2193041/,108377,135,text/html
https://www.usatoday.com/story/news/politics/elections/2020/02/18/warren-blasts-bloomberg-egomaniac-billionaire-ahead-nevada-debate/4797139002/,128657,157,text/html
https://www.usatoday.com/picture-gallery/travel/airline-news/2019/08/07/spirit-airlines-flight-experience-passengers/1935085001/,153187,104,text/html
https://www.usatoday.com/story/sports/fantasy/football/2013/11/27/fantasy-sharks-four-running-backs-to-watch/3701165/,105104,131,text/html
https://www.usatoday.com/story/life/books/2013/06/21/open-book/2444877/isbn/9780062899965/,220621,151,text/html
https://www.usatoday.com/story/tech/news/2018/01/19/amazon-raises-monthly-prime-rate-annual-rate-stays-99/1046646001/,116883,134,text/html
https://www.usatoday.com/story/news/world/2016/03/23/iconic-brussels-photo-blast-nidhi-chaphekar/82170868/,116908,134,text/html
https://www.usatoday.com/videos/news/2013/05/17/2193331/,151272,106,text/html
https://www.usatoday.com/story/tech/columnist/2019/06/27/high-tech-upgrades-home/1572183001/,125131,150,text/html
https://www.usatoday.com/story/sports/ncaaf/2013/10/25/something-to-prove-ucla-oregon-texas-tech-oklahoma-missouri-south-carolina/3177687/,115136,135,text/html
https://www.usatoday.com/story/entertainment/movies/2019/10/09/ranked-will-smith-best-and-worst-movies/3903097002/,154784,142,text/html
https://www.usatoday.com/story/news/world/2016/06/23/flag-raiser-marine-iwo-jima-photo/86254440/,119218,132,text/html
https://www.usatoday.com/story/sports/nfl/super-bowl/2019/01/20/super-bowl-2019-preview-new-england-patriots-los-angeles-rams/2635325002/,116188,137,text/html
https://www.usatoday.com/story/life/music/2013/04/18/rock-and-roll-hall-of-fame-induction-arrivals/2095417/,103872,131,text/html
https://www.usatoday.com/sports/ncaaf/polls/amway-coaches-poll/2019-2020/2020-01-14/,111239,162,text/html
https://www.usatoday.com/story/money/business/2013/02/08/eu-leaders-budget/1901795/,108173,132,text/html
https://www.usatoday.com/story/news/nation/2019/05/22/arizona-prisons-ban-book-aclu-threatens-lawsuit/1200039001/,125201,153,text/html
https://www.usatoday.com/story/news/nation/2013/02/07/new-york-pistol-permits-soar/1900541/,110376,137,text/html
https://www.usatoday.com/sports/tennis/results/2020/mens-tennis/1385/,298116,282,text/html
https://www.usatoday.com/story/news/nation/2013/04/19/senior-perfect-attendance/2096211/,107281,133,text/html
https://www.usatoday.com/sitemap/2014/september/11/,196130,310,text/html
https://www.usatoday.com/story/sports/poker/2013/11/28/global-poker-index-as-of-nov-25/3775137/,101394,133,text/html
https://www.usatoday.com/story/sports/tennis/2013/05/17/italian-open-serena-williams-win-streak/2193509/,112442,133,text/html
https://www.usatoday.com/story/news/world/2018/01/02/six-days-iran-protests-least-20-dead-450-arrested/995096001/,120286,135,text/html
https://www.usatoday.com/story/news/world/2016/07/14/vehicles-terror-france-has-seen-before/87109200/,114766,135,text/html
https://www.usatoday.com/story/life/people/2013/11/14/victorias-secret-backstage/3549301/,106355,132,text/html
https://www.usatoday.com/story/news/world/2016/07/24/police-man-likely-attacker-dies-in-explosion-in-southern-germany-10-others-injured/87511610/,104193,132,text/html
https://www.usatoday.com/sports/soccer/mls/sagarin/2005/rating/,288132,289,text/html
https://www.usatoday.com/videos/news/nation/2013/11/28/3774995/,151040,106,text/html
https://www.usatoday.com/story/money/food/2019/11/13/chicago-starbucks-reserve-roastery-open-magnificent-mile-nov-15/4099337002/,122684,145,text/html
https://www.usatoday.com/picture-gallery/tech/reviewedcom/2020/02/21/31-things-you-can-buy-amazon-save-you-money/4823674002/,180063,104,text/html
https://www.usatoday.com/story/news/nation/2015/06/12/boston-terror-charges/71116038/,108595,133,text/html
https://www.usatoday.com/story/tech/2013/04/19/youtube-viacom-lawsuit/2096105/,101368,132,text/html
https://www.usatoday.com/story/money/2019/03/13/consumer-protection-actions-cfpb-ftc-and-cpsc-decline-under-trump/3142905002/,122628,138,text/html
https://www.usatoday.com/story/tech/2018/05/07/uber-hires-senior-safety-official-after-deadly-arizona-self-driving-car-crash/587222002/,113433,137,text/html
https://www.usatoday.com/story/sports/nhl/blues/2013/09/11/alex-pietrangelo-contract-dispute/2797991/,108644,134,text/html
https://www.usatoday.com/story/news/2016/03/22/us-airlines-cancel-brussels-flights-after-bombings/82109212/,120637,133,text/html
https://www.usatoday.com/picture-gallery/news/2015/03/19/terrorists-attack-tunisian-museum/24954953/,163064,104,text/html
https://www.usatoday.com/story/world/2013/09/11/apples-new-iphones-may-underwhelm-in-china/2796885/,104759,124,text/html
https://www.usatoday.com/sports/nascar/results/2016/cup-series/1390/,379251,309,text/html
https://www.usatoday.com/videos/news/2013/09/11/2798641/,151193,106,text/html
https://www.usatoday.com/story/money/2018/10/15/sears-liquidation-what-do-now-company-files-bankruptcy/1646028002/,116459,142,text/html
https://www.usatoday.com/story/life/entertainthis/2017/06/05/to-the-max-dj-khaled-and-drake-new-single-grateful-release-date-album-art/102510266/,110156,138,text/html
https://www.usatoday.com/story/tech/2013/11/14/carl-icahn-reports-2-billion-apple-stake/3556549/,102282,132,text/html
https://www.usatoday.com/story/life/people/2013/06/21/james-gandolfini-funeral-planned-for-new-york/2445727/,102443,133,text/html
https://www.usatoday.com/story/news/world/2016/07/14/witnesses-nice-horror-bodies-everywhere/87108792/,116410,138,text/html
https://www.usatoday.com/story/sports/nba/nets/2013/11/28/brooklyn-nets-struggle-jason-kidd-paul-pierce-kevin-garnett-deron-williams/3776191/,112818,135,text/html
https://www.usatoday.com/videos/news/nation/2013/06/21/2445869/,151555,106,text/html
https://www.usatoday.com/story/sports/nfl/2019/07/24/nfl-training-camps-2019-five-top-story-lines-watch/1808803001/,126448,145,text/html
https://www.usatoday.com/story/opinion/2019/04/25/opioid-epidemic-overdose-treat-addiction-pain-management-prescription-drugs-column/3548434002/,124997,145,text/html
https://www.usatoday.com/story/sports/nascar/2013/10/12/brad-keselowski-charlotte-bank-of-america-nascar-chase/2974173/,132260,137,text/html
https://www.usatoday.com/story/news/politics/2019/05/24/missouri-gov-mike-parson-signs-restrictive-abortion-bill/1224443001/,119660,143,text/html
https://www.usatoday.com/story/news/2013/11/14/marines-identified-pendleton/3556943/,105123,132,text/html
https://www.usatoday.com/videos/news/nation/2013/02/08/1902017/,151808,106,text/html
https://www.usatoday.com/story/opinion/2013/11/14/veterans-thanksgiving-nsa-second-look-your-say/3552547/,87393,110,text/html
https://www.usatoday.com/staff/2648490001/adam-woodard/?page=2,173912,111,text/html
https://www.usatoday.com/sports/wnba/statistics/2014/season-regular/all/player/offense/,582253,284,text/html
https://www.usatoday.com/picture-gallery/life/music/2013/02/07/superstar-treasures-go-on-tour-with-hard-rock/1896155/,158988,104,text/html
https://www.usatoday.com/videos/life/people/2013/12/13/4008517/,151015,106,text/html
https://www.usatoday.com/story/gameon/2013/02/07/new-york-rangers-staal-nails-reporter-in-the-face-with-puck/1900949/,83691,109,text/html
https://www.usatoday.com/story/tech/gaming/2019/12/21/video-games-2019-these-were-top-15-year/2714313001/,135841,150,text/html
https://www.usatoday.com/story/news/politics/onpolitics/2017/02/07/white-house-78-terror-attacks-list-trump/97582018/,176285,311,text/html
https://www.usatoday.com/story/life/tv/2013/03/06/big-bang-finds-an-expanding-universe-of-viewers/1962921/,117053,132,text/html
https://www.usatoday.com/picture-gallery/news/nation/2013/11/15/doctor-has-critics-supporters-over-cancer-claims/3509337/,159594,104,text/html
https://www.usatoday.com/story/news/nation/2013/12/24/weather-white-christmas-snow-arctic-air-forecast/4187689/,104795,134,text/html
https://www.usatoday.com/story/news/nation/2020/01/04/iraq-iran-tensions-protests-condemn-u-s-actions-middle-east/2807176001/,120598,145,text/html
https://www.usatoday.com/story/sports/motor/2019/11/05/day-ims-indycar-sold-penske-everybody-like-say-what-tony-kanaan/4164247002/,128262,137,text/html
https://www.usatoday.com/videos/news/2013/09/11/2798557/,151723,106,text/html
https://www.usatoday.com/picture-gallery/news/politics/elections/2019/10/15/12-democratic-presidential-candidates-debate-ohio/3992016002/,165647,104,text/html
https://www.usatoday.com/story/news/nation/2016/01/06/oregon-standoff-leader-compares-effort-rosa-parks/78345968/,115767,134,text/html
https://www.usatoday.com/story/sports/boxing/2013/12/13/adrien-broner-set-for-1st-defense-of-welterweight-title/4009643/,109111,134,text/html
https://www.usatoday.com/story/popcandy/2013/03/07/versus-valerie-sexy-nerd-girl/1970499/,83318,115,text/html
https://www.usatoday.com/story/news/nation-now/2017/06/20/coconut-oil-out-these-oils-you-should-using-experts-say/412393001/,107835,138,text/html
https://www.usatoday.com/story/sports/ncaaw/acc/2013/02/07/sylvia-hatchell-900-wins-north-carolina-unc-tar-heels-boston-college-eagles-acc/1900765/,111090,134,text/html
https://www.usatoday.com/story/tech/2018/07/12/facebooks-diversity-efforts-failing-black-and-hispanic-women/776534002/,121070,143,text/html
https://www.usatoday.com/videos/news/2013/06/21/2445049/,150423,106,text/html
https://www.usatoday.com/story/sports/mlb/2013/10/12/alcs-game-1-red-sox-tigers/2974029/,114372,134,text/html
https://www.usatoday.com/story/sports/horseracing/2013/11/14/jockey-robby-albarados-assault-conviction-overturned/3548315/,111415,133,text/html
https://www.usatoday.com/sitemap/2018/june/23/,202922,308,text/html
https://www.usatoday.com/story/news/politics/2020/02/01/impeachment-trial-lamar-alexander-explains-vote-against-witnesses/4620079002/,134647,145,text/html
https://www.usatoday.com/story/news/2016/09/26/natural-gas-export-terminal-brownsvville-texas/90941626/,114573,132,text/html
https://www.usatoday.com/sitemap/2018/june/9/,202451,308,text/html
https://www.usatoday.com/story/sports/olympics/2020/02/12/2020-tokyo-olympics-coronavirus-impact/4717327002/,121665,141,text/html
https://www.usatoday.com/story/opinion/2013/12/24/cell-phone-google-mobile-control-column/4075729/,90905,115,text/html
https://www.usatoday.com/story/tech/2013/09/11/steve-jobs-iphone/2797763/,107518,137,text/html
https://www.usatoday.com/story/news/nation/2013/08/14/march-on-washington-childrens-book/2646633/,105145,132,text/html
https://www.usatoday.com/story/tech/gaming/2013/02/08/wii-u-nintendo-zombiu/1901725/,101891,131,text/html
https://www.usatoday.com/story/life/movies/2013/12/13/alamo-100-essential-movies-list/4008161/,104822,134,text/html
https://www.usatoday.com/story/sports/nba/2020/01/23/kobe-bryant-life-after-nba-oscars/4521103002/,139540,141,text/html
https://www.usatoday.com/story/news/nation/2020/02/22/deadly-charter-bus-crash-san-diego-california/4843781002/,112145,137,text/html
https://www.usatoday.com/picture-gallery/sports/gallery/2013/02/06/counting-down-15-sports-figures-we-love-to-loathe/1897063/,154965,104,text/html
https://www.usatoday.com/story/opinion/2013/06/20/obesity-disease-ama-your-say/2443973/,88460,110,text/html
https://www.usatoday.com/story/sports/ncaaf/2013/12/12/heisman-trophy-florida-state-jameis-winston-vote-margin/4001635/,109662,133,text/html
https://www.usatoday.com/story/life/movies/2014/07/29/guardians-of-the-galaxy-movie-on-set/11310359/,119021,133,text/html
https://www.usatoday.com/story/money/personalfinance/2013/12/13/producer-price-index/4008485/,101449,130,text/html
https://www.usatoday.com/story/news/nation/2013/11/14/marines-killed-camp-pendleton/3559365/,101959,131,text/html
https://www.usatoday.com/sitemap/2018/june/22/,202287,309,text/html
https://www.usatoday.com/story/news/2018/03/07/phoenix-naples-palm-springs-and-staunton-newsrooms-lead-2017-best-usa-today-network-journalism-award/402604002/,232888,313,text/html
https://www.usatoday.com/story/news/nation/2013/06/01/climate-change-california-fish/2375685/,108709,133,text/html
https://www.usatoday.com/story/tech/2019/12/20/smart-home-where-to-begin-amazon-google-ring-nest/2675443001/,129345,147,text/html
https://www.usatoday.com/storytelling/election-2020-voter-guide/?utm_campaign=news&utm_medium=voterguide&utm_source=election2020&utm_term=menuflag,130441,96,text/html
https://www.usatoday.com/staff/2646548001/robert-hanashiro/?page=2,152163,109,text/html
https://www.usatoday.com/picture-gallery/travel/hotels/2013/11/15/hotels-include-guests-in-the-design-process/3527375/,157833,104,text/html
https://www.usatoday.com/sports/nascar/results/2017/cup-series/1352/,377043,311,text/html
https://www.usatoday.com/story/life/weekend/entertainment/2013/11/15/vip-naomi-judd-spreads-cheer-in-wonderland/3541123/,104237,132,text/html
https://www.usatoday.com/elections/results/primaries/democratic/new-hampshire/,326387,138,text/html
https://www.usatoday.com/story/money/food/2020/02/21/costco-members-food-court-change-membership-cards/4836072002/,117811,145,text/html
https://www.usatoday.com/story/sports/nhl/rangers/2013/05/31/mark-messier-wayne-gretzky-interest-new-york-head-coach-report/2378533/,110163,136,text/html
https://www.usatoday.com/sports/nhl/sagarin/2003/rating/,298739,288,text/html
https://www.usatoday.com/story/tech/columnist/2013/06/01/gps-fitness-chair-camping-camera/2376583/,113139,141,text/html
